"Регіон","до 14 років/up to 14 years ","15 років/years","16 років/years","17 років/years","18 років/years","19 років/years","20 років/years","21 рік/years","22 роки/years","23 роки/years","24 роки/years","25 років/years","26 років/years","27 років/years","28 років/years","29 років/years","30 років/years","31 рік/years","32 роки/years","33 роки/years","34 роки/years","35-39 років/years","40-44 років/years","45-49 років/years","50-54 роки/years","55-59 років/years","60 років і більше/years and older", "Регіон_EN",
Кіровоградська,0.05297268868848726,-,-0.3,-0.3291969761802881,-0.2753405060650315,-0.07352903566800789,-0.08847739176248176,0.01692399561775415,0.06632132382397748,0.08852247605011054,0.13399813996538024,0.10522479168395227,0.12240611397914769,0.20442708333333337,0.17066839714471127,0.1176046176046176,0.20178571428571435,0.165949306551889,0.15986394557823136,0.07215836526181352,0.1210274467316721,0.2512315270935961,0.20784468477800655,0.1455845858500725,0.21478749560941335,0.18739997090062566,0.10962566844919786,0.0505050505050505
Луганська,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Львівська,0.01412717592098861,-,-0.14393939393939392,-0.3439170595761836,-0.2779350630696039,-0.07287358242465763,-0.05462180879872425,-0.013394081296342453,0.06976079595662055,0.11072757364265928,0.16976107188757594,0.2698726847138666,0.3248355263157895,0.3404759409527802,0.3516807942524647,0.3600251545959543,0.3343447621134115,0.34194270440012386,0.37438869327073554,0.3670205031263632,0.37118495606711743,0.31698299953423376,0.28203539670007316,0.2401541547883011,0.24384523558738852,0.28979819733588574,0.18726650062266503,-0.2692307692307693
Миколаївська,0.16863952507217578,-,0.12393162393162394,-0.2519443595949153,-0.12154387922317911,-0.02679738562091505,0.029450926730142046,0.07481826728478225,0.16134561027837258,0.1920222553838341,0.26676745754140496,0.185783994251433,0.2702481506741514,0.2900813008130081,0.2959706959706959,0.29201923076923075,0.2988428365140694,0.3007422402159244,0.3061118568232662,0.341029465190539,0.26234567901234573,0.36476345053673587,0.34964597784426116,0.34114332545667586,0.3490009325648591,0.3347252747252747,0.37706043956043955,-0.2154761904761905
Одеська,0.023084271177841065,-,-0.18656716417910446,-0.29367798193709127,-0.21834715939344312,-0.06308474640883616,-0.022146188674884215,0.019957590071762954,0.1015854125367488,0.1381833758908243,0.11929685626308817,0.16500315965918522,0.18864120511259896,0.14922192988373917,0.1720464527655774,0.16493098603190348,0.15142777077203307,0.13289705512207395,0.10096129649202279,0.053608247422680444,0.09706489550069197,0.10508491917331697,0.09634828119424288,0.07488987493852861,0.04456991173338909,-0.019438293310189536,-0.07522869523350989,-0.030612244897959218
Полтавська,0.052777817678591854,-,0.05215827338129497,-0.26498708010335914,-0.22157064755123368,-0.03441680118624696,-0.01929038408273076,0.021557373782549294,0.10778552164151273,0.09029846856944879,0.1096343233805469,0.14663551504744288,0.19890892785970504,0.17837944664031624,0.17899807321772643,0.23115443364880395,0.22589064214768562,0.28577850258211546,0.23338165251604887,0.2723390339149337,0.22296971644308783,0.24247967479674798,0.2102572731787647,0.14096758130880305,0.13853427718844075,0.051328525217435084,0.026506024096385583,-0.1392857142857143
Рівненська,0.12091589360863209,0,-0.11335403726708074,-0.14961062757672927,-0.01667352795239513,0.022484477600954733,0.035306606680741204,0.026458871662359995,0.05714306271363545,0.10003210605354462,0.22745849297573428,0.30616003949717063,0.39009921598556857,0.30938189565526164,0.29650548833063683,0.3030724637681159,0.34638539353565256,0.3118291592128801,0.33773556346022854,0.30108045533474825,0.30326897762176397,0.4097655803316181,0.331603322542367,0.2617336050833234,0.3019766005377516,0.22594348942896658,0.1942525559546836,0.275
Сумська,0.06560812487280487,-,-,-,-0.26070695218539164,-0.08801816128834761,-0.025511712166816636,0.019674853511164492,0.051705388521122164,0.1196213890330392,0.12119426714362536,0.14666922174048436,0.2060493805588075,0.22798911323501492,0.2649211711711712,0.1925039872408293,0.28611444577831124,0.2111592111592112,0.21583249073137856,0.2714342948717948,0.3600590079291905,0.2913731266811836,0.2771524501175878,0.19224000877144892,0.21352813852813857,0.2168136211614472,0.04289215686274506,-0.425
Тернопільська,0.10796827203083431,-,-,0.004091816367265466,-0.05683896089278678,-0.03794131595344352,0.017792585484720624,0.03647317807901751,0.10252422888102175,0.1169758194692807,0.25284847981745895,0.32521836878254323,0.4271873929427886,0.37082221375015884,0.3703432717517225,0.3058074001470228,0.28602785162061317,0.3636262016543707,0.3633838923306986,0.2905982905982906,0.3778180414055307,0.4019142738243862,0.32375207986688853,0.3277674830808895,0.3010718789407314,0.21615384615384614,0.17251275510204078,0.1923076923076923
Харківська,0.05970127120997909,-,-0.124223602484472,-0.3258356589147287,-0.17756861946557584,-0.032488627957708904,-0.0167058736992286,-0.009569584453589797,0.057592603352837224,0.12797304508682744,0.14566806876440586,0.18776439068718076,0.2361678004535147,0.27412779494872425,0.2593930438836045,0.2441436882171939,0.20945456468286483,0.2378067133416214,0.21967565915982235,0.2338739151140169,0.2958120268870881,0.2817010636662054,0.22233841754745548,0.2014284764768921,0.19452615673324158,0.18100967038789945,0.14208614692040106,-0.0258397932816537
